duration,start_station,end_station,plan_duration,st_year,st_month,st_day,st_hour,st_minute,end_year,end_month,end_day,end_hour,end_minute,bike_electric,pass_daypass,pass_indego30,pass_indego365,pass_walkup,trip_oneway,day_of_week,is_weekend,st_hr_sin,st_hr_cos,st_day_sin,st_day_cos,st_yr_sin,st_yr_cos,in_deg_start,out_deg_start,betweenness_start,closeness_start,pagerank_start,in_deg_end,out_deg_end,betweenness_end,closeness_end,pagerank_end,st_name,st_lat,st_lon,end_name,end_lat,end_lon,dist_km,avg_wind,precip,snow,snow_ground,max_temp,min_temp
10,3051,3009,30,2020,1,10,11,37,2020,1,10,11,47,1,0,1,0,0,1,4,0,0.258819045102521,-0.9659258262890682,-0.4338837391175562,-0.90096886790242,-0.5000000000000004,0.8660254037844384,0.10759493670886076,0.0981012658227848,0.01204714584600589,0.4316544978373874,0.006489931288421815,0.10443037974683544,0.09493670886075949,0.0177703129190369,0.42433831990794013,0.007860878773064742,23rd & Fairmount,39.96744,-75.17507,33rd & Market,39.95576,-75.18982,1.8075141271116797,4.92,0.0,0.0,0.0,55,28
13,3088,3033,365,2024,7,30,18,29,2024,7,30,18,42,1,0,0,1,0,1,1,0,-1.0,-1.8369701987210292e-16,-0.4338837391175575,-0.9009688679024194,3.6739403974420594e-16,-1.0,0.09493670886075949,0.056962025316455694,0.010465406705975065,0.4104255881076798,0.005645338348144163,0.10443037974683544,0.0981012658227848,0.012071652398896146,0.428297930980176,0.005195913900073412,3rd & Girard,39.96984,-75.1418,10th & Chestnut,39.95005,-75.15672,2.5415476147622162,11.41,0.0,0.0,0.0,86,75
2,3254,3245,365,2023,7,6,10,22,2023,7,6,10,24,1,0,0,1,0,1,3,0,0.4999999999999999,-0.8660254037844387,0.4338837391175584,-0.9009688679024188,-0.8660254037844386,0.5000000000000001,0.022151898734177215,0.028481012658227847,0.0010736845852509955,0.3481612763846437,0.0015596696722382799,0.05379746835443038,0.05379746835443038,0.007883979323315879,0.37829061761023786,0.0036546173375719775,16th & Montgomery,39.98091,-75.16065,Broad & Cecil B. Moore,39.97887,-75.15777,0.33417397319961145,4.7,0.0,0.0,0.0,91,73
9,3061,3012,365,2023,11,13,13,43,2023,11,13,13,53,0,0,0,1,0,1,0,0,-0.2588190451025208,-0.9659258262890684,-0.781831482468029,0.6234898018587346,0.5,0.8660254037844386,0.14556962025316456,0.14873417721518986,0.017704778507158594,0.44707072990300833,0.008628831811203252,0.12025316455696203,0.1360759493670886,0.008833413723297783,0.4350640910272562,0.007534057283406581,,,,21st & Catharine,39.94218,-75.17747,,6.04,0.0,0.0,0.0,53,31
14,3363,3047,30,2024,8,2,22,30,2024,8,2,22,44,1,0,1,0,0,1,4,0,-0.5000000000000004,0.8660254037844384,0.7818314824680271,0.6234898018587369,-0.8660254037844392,0.4999999999999991,0.05063291139240506,0.04746835443037974,0.0015012776380867437,0.38038062102244913,0.002854351664767737,0.10759493670886076,0.09177215189873418,0.010129454535263668,0.42565003032496623,0.006976213091855863,13th & Spruce,39.94655,-75.16263,"Independence Mall, NPS",39.95073,-75.14947,1.214291073297598,7.83,0.3,0.0,0.0,96,76
15,3161,3246,30,2024,10,5,2,21,2024,10,5,2,36,1,0,1,0,0,1,5,1,0.4999999999999999,0.8660254037844387,0.9749279121818236,-0.2225209339563143,0.8660254037844386,0.5000000000000001,0.11075949367088607,0.14873417721518986,0.013198171132707825,0.428297930980176,0.00622514950757224,0.03164556962025317,0.04113924050632911,0.003699344526933051,0.34772167881345095,0.002425709913486124,30th Street Station East,39.95486,-75.18091,50th & Baltimore,39.94782,-75.22301,3.6730305593794514,7.38,0.0,0.0,0.0,79,61
12,3037,3169,30,2020,11,29,13,26,2020,11,29,13,38,0,0,1,0,0,1,6,1,-0.2588190451025208,-0.9659258262890684,-0.781831482468029,0.6234898018587346,0.5,0.8660254037844386,0.11708860759493671,0.13291139240506328,0.018882651095998206,0.43575248357634994,0.0071824727322832935,0.10126582278481013,0.10126582278481013,0.010807317531897375,0.4104255881076798,0.005225845919042452,Pennsylvania Convention Center,39.95424,-75.16138,2nd & Race,39.95382,-75.14263,1.5988867197740377,5.82,0.0,0.0,0.0,56,35
21,3408,3250,365,2026,3,3,8,4,2026,3,3,8,25,1,0,0,1,0,1,1,0,0.8660254037844387,-0.4999999999999998,0.7818314824680296,0.6234898018587337,-0.8660254037844385,-0.5000000000000004,0.0031645569620253164,0.00949367088607595,2.782979352500123e-05,0.29612426840887435,0.0006761471676668025,0.028481012658227847,0.028481012658227847,0.0012949966029059694,0.3558082294835312,0.001973023175527983,2nd & Snyder,39.9216,-75.15,4th & Wood,39.95673,-75.14575,3.923046667262152,5.37,0.28,0.0,0.0,42,33
5,3059,3286,30,2023,10,19,13,40,2023,10,19,13,45,1,0,1,0,0,1,3,0,-0.2588190451025208,-0.9659258262890684,-0.781831482468029,0.6234898018587346,0.5,0.8660254037844386,0.11708860759493671,0.14873417721518986,0.02303578081160829,0.4323321344117004,0.0066010551554509375,0.03481012658227848,0.028481012658227847,0.0006112241722176642,0.37673812533550366,0.0021629547421153413,"Spring Garden Station, BSL",39.96244,-75.16121,6th & Brown,39.96409,-75.14769,1.1667718761814143,6.04,0.0,0.0,0.0,69,47
18,3113,3032,365,2022,8,13,14,23,2022,8,13,14,41,0,0,0,1,0,1,5,1,-0.4999999999999997,-0.8660254037844388,-4.898587196589413e-16,1.0,0.8660254037844384,0.5000000000000004,0.00949367088607595,0.022151898734177215,7.922695380606927e-05,0.3247589264389778,0.00086406976681084,0.16772151898734178,0.1550632911392405,0.012214966557181977,0.457467723621683,0.009400800842337884,Philadelphia Zoo,39.97472,-75.19781,23rd & South,39.94527,-75.17971,3.619863979671976,7.16,0.0,0.0,0.0,85,65
54,3110,3110,1,2020,4,2,16,59,2020,4,2,17,53,0,1,0,0,0,0,3,0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.2225209339563138,0.8660254037844392,-0.4999999999999992,0.04113924050632911,0.05063291139240506,0.0016205390441504544,0.3539788812599655,0.002762217471274364,0.04113924050632911,0.05063291139240506,0.0016205390441504544,0.3539788812599655,0.002762217471274364,Del. River Trail & Penn St.,39.96175,-75.13641,Del. River Trail & Penn St.,39.96175,-75.13641,0.0,19.69,0.0,0.0,0.0,58,40
19,3162,3047,30,2025,6,22,13,4,2025,6,22,13,23,0,0,1,0,0,1,6,1,-0.2588190451025208,-0.9659258262890684,-0.781831482468029,0.6234898018587346,0.5,0.8660254037844386,0.07911392405063292,0.06962025316455696,0.003515600069832235,0.4092058983956213,0.00447627851407366,0.10759493670886076,0.09177215189873418,0.010129454535263668,0.42565003032496623,0.006976213091855863,27th & South,39.94595,-75.18475,"Independence Mall, NPS",39.95073,-75.14947,3.054038405938355,10.51,0.01,0.0,0.0,88,75
8,3005,3400,1,2025,9,27,17,21,2025,9,27,17,29,1,1,0,0,0,1,5,1,-0.9659258262890684,-0.2588190451025206,0.433883739117557,-0.9009688679024196,0.4999999999999998,-0.8660254037844388,0.060126582278481014,0.08227848101265822,0.00541533512673626,0.383559289164698,0.0033169198236807675,0.022151898734177215,0.022151898734177215,0.0004327845948130157,0.34860198686107996,0.0016347949952322059,"Welcome Park, NPS",39.94733,-75.14403,12th & Walnut,39.949,-75.16081,1.4424122635812378,4.7,0.14,0.0,0.0,82,67
13,3054,3059,30,2020,9,9,19,15,2020,9,9,19,28,1,0,1,0,0,1,2,0,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.222520933956315,-0.4999999999999991,-0.8660254037844392,0.18037974683544303,0.15822784810126583,0.0316247012050513,0.473188263952325,0.009770751501475819,0.11708860759493671,0.14873417721518986,0.02303578081160829,0.4323321344117004,0.0066010551554509375,Rodin Museum,39.9625,-75.1742,"Spring Garden Station, BSL",39.96244,-75.16121,1.1071195447815196,7.16,0.48,0.0,0.0,81,70
5,3071,3212,30,2020,9,14,12,28,2020,9,14,12,33,0,0,1,0,0,1,0,0,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563148,-2.4492935982947064e-16,1.0,0.028481012658227847,0.04113924050632911,0.0007954780892945305,0.36524611355471237,0.002038322052085709,0.09177215189873418,0.0981012658227848,0.022236535419573204,0.41288691097489233,0.007914357202121329,,,,Schuylkill Banks Pergola,39.96383,-75.18177,,12.08,0.0,0.0,0.0,76,59
14,3007,3157,30,2021,7,14,16,27,2021,7,14,16,41,0,0,1,0,0,1,2,0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.2225209339563138,0.8660254037844392,-0.4999999999999992,0.15822784810126583,0.1550632911392405,0.020120458705491343,0.4551992886285176,0.009989177586886774,0.05063291139240506,0.08544303797468354,0.009866699975420555,0.37367105782938015,0.0034035604456161784,"11th & Pine, Kahn Park",39.94517,-75.15993,"8th & Mifflin, Bok Building",39.92545,-75.15954,2.1930160588517245,6.04,0.0,0.0,0.0,93,74
9,3029,3119,30,2023,7,18,18,43,2023,7,18,18,52,0,0,1,0,0,1,1,0,-1.0,-1.8369701987210292e-16,-0.4338837391175575,-0.9009688679024194,3.6739403974420594e-16,-1.0,0.12025316455696203,0.11708860759493671,0.008850744481286003,0.42696987538023745,0.006629315993787854,0.03164556962025317,0.015822784810126583,0.00370427694956596,0.35489119796424373,0.0023218269998302224,36th & Sansom,39.9538,-75.19479,42nd & Lancaster,39.96674,-75.20799,1.8264788039549482,7.83,0.0,0.0,0.0,91,74
9,3208,3024,30,2021,9,29,13,0,2021,9,29,13,9,0,0,1,0,0,1,2,0,-0.2588190451025208,-0.9659258262890684,-0.781831482468029,0.6234898018587346,0.5,0.8660254037844386,0.13291139240506328,0.16455696202531644,0.02011343665824036,0.43852797710231395,0.009291274395789166,0.05379746835443038,0.04746835443037974,0.0015506122213160662,0.3814343069532592,0.0027124668495668346,34th & Spruce,39.95048,-75.19324,"43rd & Chester, Clark Park",39.94822,-75.20908,1.3734416752567438,9.17,0.0,0.0,0.0,70,54
15,3041,3185,30,2025,8,15,17,14,2025,8,15,17,29,1,0,1,0,0,1,4,0,-0.9659258262890684,-0.2588190451025206,0.433883739117557,-0.9009688679024196,0.4999999999999998,-0.8660254037844388,0.07278481012658228,0.060126582278481014,0.007169764847498786,0.39625261815863766,0.0037737122452548458,0.14556962025316456,0.16772151898734178,0.02293656230230265,0.44852698635220384,0.007535246487539324,"Girard Station, MFL",39.96849,-75.13546,11th & Market ,39.95169,-75.15888,2.7338739820157913,6.93,0.0,0.0,0.0,94,75
18,3030,3166,30,2025,9,19,14,55,2025,9,19,15,13,1,0,1,0,0,1,4,0,-0.4999999999999997,-0.8660254037844388,-4.898587196589413e-16,1.0,0.8660254037844384,0.5000000000000004,0.11075949367088607,0.10126582278481013,0.009323515220505852,0.4323321344117004,0.006628543327131126,0.08227848101265822,0.05063291139240506,0.0075937939238680625,0.4043987806464804,0.005181572007254702,,,,Frankford & Belgrade,39.97195,-75.13445,,5.82,0.0,0.0,0.0,89,66
10,3371,3334,365,2025,5,9,15,6,2025,5,9,15,16,0,0,0,1,0,1,4,0,-0.7071067811865471,-0.7071067811865479,0.7818314824680284,0.6234898018587354,1.0,1.1943401194869637e-15,0.03164556962025317,0.0379746835443038,0.0017825001686212257,0.3571926973025333,0.0018499794546442045,0.03481012658227848,0.03481012658227848,0.0009508176778317905,0.3667051526235062,0.0018835490893398435,9th & Arch,39.9534,-75.1543,7th & Dickinson,39.9302,-75.15636,2.5856932917236684,11.41,0.18,0.0,0.0,64,51
5,3007,3201,365,2021,10,21,8,7,2021,10,21,8,12,1,0,0,1,0,1,3,0,0.8660254037844387,-0.4999999999999998,0.7818314824680296,0.6234898018587337,-0.8660254037844385,-0.5000000000000004,0.15822784810126583,0.1550632911392405,0.020120458705491343,0.4551992886285176,0.009989177586886774,0.09177215189873418,0.09177215189873418,0.0068672962290204954,0.4135068612916714,0.0048875196042543565,"11th & Pine, Kahn Park",39.94517,-75.15993,16th & Arch,39.95523,-75.1662,1.2397461516371326,6.93,0.0,0.0,0.0,76,56
3,3190,3182,30,2022,11,23,14,59,2022,11,23,15,2,1,0,1,0,0,1,2,0,-0.4999999999999997,-0.8660254037844388,-4.898587196589413e-16,1.0,0.8660254037844384,0.5000000000000004,0.11075949367088607,0.11075949367088607,0.004869682229660605,0.43644305803526645,0.006213867442998742,0.10443037974683544,0.10443037974683544,0.00568414778808999,0.43575248357634994,0.005167045866355344,,,,,,,,4.25,0.0,0.0,0.0,59,33
6,3203,3359,365,2024,5,1,11,50,2024,5,1,11,56,1,0,0,1,0,1,2,0,0.258819045102521,-0.9659258262890682,-0.4338837391175562,-0.90096886790242,-0.5000000000000004,0.8660254037844384,0.10126582278481013,0.07911392405063292,0.004535135363295893,0.4122688167967862,0.005853091739573519,0.06962025316455696,0.10443037974683544,0.006992000386509426,0.40499348473566643,0.003705008745057777,18th & Christian,39.94077,-75.17227,17th & Locust,39.94888,-75.16978,0.9264369115487768,6.49,0.02,0.0,0.0,81,59
15,3009,3055,30,2024,6,28,8,20,2024,6,28,8,35,0,0,1,0,0,1,4,0,0.8660254037844387,-0.4999999999999998,0.7818314824680296,0.6234898018587337,-0.8660254037844385,-0.5000000000000004,0.10443037974683544,0.09493670886075949,0.0177703129190369,0.42433831990794013,0.007860878773064742,0.09493670886075949,0.10759493670886076,0.013959019693060105,0.41412867612068144,0.005140563587591525,33rd & Market,39.95576,-75.18982,8th & Market,39.95112,-75.15457,3.048626359434048,9.17,0.0,0.0,0.0,82,65
31,3157,3017,30,2025,2,1,15,18,2025,2,1,15,49,0,0,1,0,0,1,5,1,-0.7071067811865471,-0.7071067811865479,0.7818314824680284,0.6234898018587354,1.0,1.1943401194869637e-15,0.05063291139240506,0.08544303797468354,0.009866699975420555,0.37367105782938015,0.0034035604456161784,0.03164556962025317,0.04746835443037974,0.004296331616944915,0.35952424232409025,0.001942701336016084,"8th & Mifflin, Bok Building",39.92545,-75.15954,6th & Berks,39.98003,-75.14371,6.2172100398738985,15.43,0.02,0.0,0.0,50,23
9,3382,3052,30,2025,4,15,9,5,2025,4,15,9,14,0,0,1,0,0,1,1,0,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.2225209339563141,-1.0,-1.8369701987210292e-16,0.0379746835443038,0.056962025316455694,0.003941482924499432,0.38788108397218757,0.002316656213932676,0.14556962025316456,0.17721518987341772,0.014709583744220257,0.4463461420101347,0.00891641927471889,Walnut & Rittenhouse,39.95038,-75.17309,9th & Locust,39.94732,-75.15695,1.4172884063217057,16.11,0.0,0.0,0.0,69,48
17,3052,3322,30,2024,6,6,12,35,2024,6,6,12,52,0,0,1,0,0,1,3,0,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563148,-2.4492935982947064e-16,1.0,0.14556962025316456,0.17721518987341772,0.014709583744220257,0.4463461420101347,0.00891641927471889,0.03481012658227848,0.05379746835443038,0.00250507126547811,0.36573116815438667,0.002609869880418434,9th & Locust,39.94732,-75.15695,7th & Passyunk,39.93638,-75.15526,1.2249749231781815,12.08,0.06,0.0,0.0,87,72
3,3152,3159,365,2023,10,12,8,56,2023,10,12,8,59,1,0,0,1,0,1,3,0,0.8660254037844387,-0.4999999999999998,0.7818314824680296,0.6234898018587337,-0.8660254037844385,-0.5000000000000004,0.03481012658227848,0.028481012658227847,0.004444976496308442,0.35489119796424373,0.002582359557453892,0.08544303797468354,0.07278481012658228,0.00465623701215224,0.3979704763298456,0.00551476276965926,"40th & Baltimore, Trolley Portal",39.94993,-75.20286,38th & Spruce,39.95121,-75.19962,0.31070103145858025,2.01,0.0,0.0,0.0,73,50
7,3032,3010,30,2025,4,23,6,17,2025,4,23,6,24,0,0,1,0,0,1,2,0,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,0.16772151898734178,0.1550632911392405,0.012214966557181977,0.457467723621683,0.009400800842337884,0.1930379746835443,0.20569620253164556,0.02909026878757735,0.4748199476211261,0.012977790839083578,23rd & South,39.94527,-75.17971,15th & Spruce,39.94711,-75.16618,1.1714026882177526,8.05,0.0,0.0,0.0,77,54
11,3038,3182,365,2022,12,1,20,1,2022,12,1,20,12,1,0,0,1,0,1,3,0,-0.8660254037844386,0.5000000000000001,-0.7818314824680302,0.6234898018587329,-0.8660254037844387,-0.4999999999999998,0.08227848101265822,0.11392405063291139,0.008324614156132807,0.4043987806464804,0.00543657145325034,0.10443037974683544,0.10443037974683544,0.00568414778808999,0.43575248357634994,0.005167045866355344,The Children's Hospital of Philadelphia (CHOP),39.94781,-75.19409,,,,,12.08,0.0,0.0,0.0,44,32
2,3102,3340,30,2024,6,28,12,42,2024,6,28,12,44,1,0,1,0,0,1,4,0,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563148,-2.4492935982947064e-16,1.0,0.1518987341772152,0.14873417721518986,0.025872229403671062,0.44707072990300833,0.008917551887409319,0.04430379746835443,0.04746835443037974,0.0030516149458176918,0.3900787105102736,0.002464374375048565,"Pennsylvania & Fairmount, Perelman Building",39.96759,-75.17952,27th & Pennsylvania,39.96906,-75.18169,0.24681164638883765,9.17,0.0,0.0,0.0,82,65
10,3033,3383,30,2024,8,14,13,39,2024,8,14,13,49,1,0,1,0,0,1,2,0,-0.2588190451025208,-0.9659258262890684,-0.781831482468029,0.6234898018587346,0.5,0.8660254037844386,0.10443037974683544,0.0981012658227848,0.012071652398896146,0.428297930980176,0.005195913900073412,0.028481012658227847,0.03164556962025317,0.0008271755851405594,0.35261916724744324,0.0020915810946032583,10th & Chestnut,39.95005,-75.15672,"3rd & Wildey, Liberty Lands Park",39.96634,-75.14222,2.1928105214213125,6.71,0.0,0.0,0.0,87,67
8,3075,3102,30,2020,6,24,18,4,2020,6,24,18,12,1,0,1,0,0,1,2,0,-1.0,-1.8369701987210292e-16,-0.4338837391175575,-0.9009688679024194,3.6739403974420594e-16,-1.0,0.08544303797468354,0.08544303797468354,0.015306112194751332,0.42368549172346637,0.0055390621694765335,0.1518987341772152,0.14873417721518986,0.025872229403671062,0.44707072990300833,0.008917551887409319,Fairmount & Ridge,39.96718,-75.16125,"Pennsylvania & Fairmount, Perelman Building",39.96759,-75.17952,1.5576536663393779,11.63,0.0,0.0,0.0,85,75
8,3021,3362,365,2024,8,6,17,3,2024,8,6,17,11,0,0,0,1,0,1,1,0,-0.9659258262890684,-0.2588190451025206,0.433883739117557,-0.9009688679024196,0.4999999999999998,-0.8660254037844388,0.10126582278481013,0.12974683544303797,0.024911613773329764,0.4316544978373874,0.007084757006065566,0.0759493670886076,0.06329113924050633,0.00711631146625155,0.4122688167967862,0.00388307021767899,18th & JFK,39.9539,-75.16902,13th & Locust,39.94816,-75.16226,0.859893528096623,7.61,1.39,0.0,0.0,91,71
9,3150,3237,30,2021,9,11,20,28,2021,9,11,20,37,0,0,1,0,0,1,5,1,-0.8660254037844386,0.5000000000000001,-0.7818314824680302,0.6234898018587329,-0.8660254037844387,-0.4999999999999998,0.08227848101265822,0.0379746835443038,0.0032470864323882126,0.3979704763298456,0.004804378868471219,0.022151898734177215,0.02531645569620253,0.0013414339051228902,0.3374945706130553,0.0020821823680968166,"15th & Castle, DiSilvestro Playground",39.92884,-75.17021,Broad & Oregon,39.91717,-75.17096,1.2992199701696845,6.93,0.0,0.0,0.0,80,58
9,3026,3034,365,2023,10,26,21,12,2023,10,26,21,21,1,0,0,1,0,1,3,0,-0.7071067811865477,0.7071067811865474,-7.34788079488412e-16,1.0,-1.0,-4.286263797015736e-16,0.08860759493670886,0.12341772151898733,0.008404166113012097,0.4067881382869323,0.004668031057426519,0.11708860759493671,0.10443037974683544,0.015138058024280046,0.4323321344117004,0.006676700414379995,2nd & Lombard,39.94182,-75.1455,11th & Reed,39.93315,-75.16248,1.739310458471692,3.8,0.0,0.0,0.0,80,51
8,3007,3072,30,2023,9,10,1,54,2023,9,10,2,2,1,0,1,0,0,1,6,1,0.2588190451025207,0.9659258262890684,0.7818314824680298,0.6234898018587336,0.4999999999999999,0.8660254037844387,0.15822784810126583,0.1550632911392405,0.020120458705491343,0.4551992886285176,0.009989177586886774,0.04746835443037974,0.06329113924050633,0.0026690712736958185,0.3711530587874032,0.0029781434138918075,"11th & Pine, Kahn Park",39.94517,-75.15993,Front & Carpenter,39.93445,-75.14541,1.7185168928856325,4.03,1.96,0.0,0.0,84,70
4,3165,3022,30,2024,5,9,8,50,2024,5,9,8,54,1,0,1,0,0,1,3,0,0.8660254037844387,-0.4999999999999998,0.7818314824680296,0.6234898018587337,-0.8660254037844385,-0.5000000000000004,0.0759493670886076,0.08227848101265822,0.005824538205275768,0.4104255881076798,0.003926295864714959,0.18987341772151897,0.14556962025316456,0.025021295370292247,0.4551992886285176,0.01133969313949494,24th & Race SRT,39.95819,-75.1782,Amtrak 30th Street Station,39.95472,-75.18323,0.5767899787227785,6.49,0.02,0.0,0.0,74,58
7,3182,3304,30,2024,6,21,17,36,2024,6,21,17,43,1,0,1,0,0,1,4,0,-0.9659258262890684,-0.2588190451025206,0.433883739117557,-0.9009688679024196,0.4999999999999998,-0.8660254037844388,0.10443037974683544,0.10443037974683544,0.00568414778808999,0.43575248357634994,0.005167045866355344,0.06645569620253164,0.05379746835443038,0.002574359513010387,0.3979704763298456,0.0032413280727455612,,,,7th & South,39.94234,-75.15399,,8.5,0.0,0.0,0.0,94,73
28,3026,3038,365,2022,6,10,11,12,2022,6,10,11,40,0,0,0,1,0,1,4,0,0.258819045102521,-0.9659258262890682,-0.4338837391175562,-0.90096886790242,-0.5000000000000004,0.8660254037844384,0.08860759493670886,0.12341772151898733,0.008404166113012097,0.4067881382869323,0.004668031057426519,0.08227848101265822,0.11392405063291139,0.008324614156132807,0.4043987806464804,0.00543657145325034,2nd & Lombard,39.94182,-75.1455,The Children's Hospital of Philadelphia (CHOP),39.94781,-75.19409,4.195459633741121,8.28,0.0,0.0,0.0,81,62
