duration,start_station,end_station,plan_duration,st_year,st_month,st_day,st_hour,st_minute,end_year,end_month,end_day,end_hour,end_minute,bike_electric,pass_daypass,pass_indego30,pass_indego365,pass_walkup,trip_oneway,day_of_week,is_weekend,st_hr_sin,st_hr_cos,st_day_sin,st_day_cos,st_yr_sin,st_yr_cos
20,3208,3266,30,2026,3,20,19,17,2026,3,20,19,37,1,0,1,0,0,1,4,0,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.222520933956315,-0.4999999999999991,-0.8660254037844392
65,3025,3101,365,2023,1,14,11,54,2023,1,14,12,59,1,0,0,1,0,1,5,1,0.258819045102521,-0.9659258262890682,-0.4338837391175562,-0.90096886790242,-0.5000000000000004,0.8660254037844384
23,3301,3035,30,2024,10,9,21,49,2024,10,9,22,12,1,0,1,0,0,1,2,0,-0.7071067811865477,0.7071067811865474,-7.34788079488412e-16,1.0,-1.0,-4.286263797015736e-16
17,3073,3245,1,2025,2,23,21,26,2025,2,23,21,43,1,0,0,0,1,1,6,1,-0.7071067811865477,0.7071067811865474,-7.34788079488412e-16,1.0,-1.0,-4.286263797015736e-16
19,3034,3295,1,2024,10,4,15,40,2024,10,4,15,59,1,1,0,0,0,1,4,0,-0.7071067811865471,-0.7071067811865479,0.7818314824680284,0.6234898018587354,1.0,1.1943401194869637e-15
16,3028,3088,30,2021,6,3,19,49,2021,6,3,20,5,1,0,1,0,0,1,3,0,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.222520933956315,-0.4999999999999991,-0.8660254037844392
12,3202,3192,30,2020,2,2,18,0,2020,2,2,18,12,0,0,1,0,0,1,6,1,-1.0,-1.8369701987210294e-16,-0.4338837391175575,-0.9009688679024194,3.673940397442059e-16,-1.0
20,3010,3016,30,2023,6,27,12,29,2023,6,27,12,48,0,0,1,0,0,1,1,0,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563148,-2.4492935982947064e-16,1.0
6,3101,3064,365,2025,9,25,16,10,2025,9,25,16,16,1,0,0,1,0,1,3,0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.2225209339563138,0.8660254037844392,-0.4999999999999992
2,3203,3086,365,2022,6,21,6,0,2022,6,21,6,2,0,0,0,1,0,1,1,0,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0
14,3061,3374,365,2025,8,4,18,47,2025,8,4,19,1,1,0,0,1,0,1,0,0,-1.0,-1.8369701987210294e-16,-0.4338837391175575,-0.9009688679024194,3.673940397442059e-16,-1.0
12,3160,3296,30,2022,10,24,8,46,2022,10,24,8,58,1,0,1,0,0,1,0,0,0.8660254037844387,-0.4999999999999998,0.7818314824680296,0.6234898018587337,-0.8660254037844385,-0.5000000000000004
10,3202,3000,30,2021,4,4,6,0,2021,4,4,6,10,0,0,1,0,0,1,6,1,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0
65,3393,3393,30,2025,11,22,10,1,2025,11,22,11,6,0,0,1,0,0,0,5,1,0.4999999999999999,-0.8660254037844387,0.4338837391175584,-0.9009688679024188,-0.8660254037844386,0.5000000000000001
31,3051,3318,30,2025,9,17,14,55,2025,9,17,15,26,0,0,1,0,0,1,2,0,-0.4999999999999997,-0.8660254037844388,-4.898587196589413e-16,1.0,0.8660254037844384,0.5000000000000004
13,3208,3362,365,2026,2,10,15,27,2026,2,10,15,40,1,0,0,1,0,1,1,0,-0.7071067811865471,-0.7071067811865479,0.7818314824680284,0.6234898018587354,1.0,1.1943401194869637e-15
21,3263,3074,30,2023,1,10,12,26,2023,1,10,12,47,1,0,1,0,0,1,1,0,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563148,-2.4492935982947064e-16,1.0
10,3108,3000,1,2020,7,28,17,27,2020,7,28,17,37,0,1,0,0,0,1,1,0,-0.9659258262890684,-0.2588190451025206,0.433883739117557,-0.9009688679024196,0.4999999999999998,-0.8660254037844388
11,3026,3345,30,2025,12,23,15,9,2025,12,23,15,20,1,0,1,0,0,1,1,0,-0.7071067811865471,-0.7071067811865479,0.7818314824680284,0.6234898018587354,1.0,1.1943401194869637e-15
13,3322,3101,30,2026,1,27,21,46,2026,1,27,21,59,1,0,1,0,0,1,1,0,-0.7071067811865477,0.7071067811865474,-7.34788079488412e-16,1.0,-1.0,-4.286263797015736e-16
8,3045,3168,365,2023,1,12,10,1,2023,1,12,10,9,0,0,0,1,0,1,3,0,0.4999999999999999,-0.8660254037844387,0.4338837391175584,-0.9009688679024188,-0.8660254037844386,0.5000000000000001
8,3336,3061,365,2024,12,9,17,37,2024,12,9,17,45,1,0,0,1,0,1,0,0,-0.9659258262890684,-0.2588190451025206,0.433883739117557,-0.9009688679024196,0.4999999999999998,-0.8660254037844388
4,3238,3028,30,2025,8,22,20,46,2025,8,22,20,50,1,0,1,0,0,1,4,0,-0.8660254037844386,0.5000000000000001,-0.7818314824680302,0.6234898018587329,-0.8660254037844387,-0.4999999999999998
6,3162,3162,30,2022,9,4,10,47,2022,9,4,10,53,1,0,1,0,0,0,6,1,0.4999999999999999,-0.8660254037844387,0.4338837391175584,-0.9009688679024188,-0.8660254037844386,0.5000000000000001
6,3010,3333,30,2024,6,3,6,43,2024,6,3,6,49,0,0,1,0,0,1,0,0,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0
9,3155,3032,30,2023,5,6,5,49,2023,5,6,5,58,0,0,1,0,0,1,5,1,0.9659258262890684,0.2588190451025207,-0.9749279121818236,-0.2225209339563146,0.4999999999999999,-0.8660254037844387
7,3154,3364,30,2024,1,3,10,56,2024,1,3,11,3,1,0,1,0,0,1,2,0,0.4999999999999999,-0.8660254037844387,0.4338837391175584,-0.9009688679024188,-0.8660254037844386,0.5000000000000001
9,3340,3205,365,2025,1,30,8,9,2025,1,30,8,18,1,0,0,1,0,1,3,0,0.8660254037844387,-0.4999999999999998,0.7818314824680296,0.6234898018587337,-0.8660254037844385,-0.5000000000000004
9,3125,3162,30,2025,3,3,9,14,2025,3,3,9,23,0,0,1,0,0,1,0,0,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.2225209339563141,-1.0,-1.8369701987210294e-16
2,3051,3441,30,2026,1,2,19,55,2026,1,2,19,57,0,0,1,0,0,1,4,0,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.222520933956315,-0.4999999999999991,-0.8660254037844392
51,3266,3394,30,2025,2,6,19,0,2025,2,6,19,51,1,0,1,0,0,1,3,0,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.222520933956315,-0.4999999999999991,-0.8660254037844392
7,3028,3213,1,2025,11,29,23,13,2025,11,29,23,20,1,0,0,0,1,1,5,1,-0.2588190451025215,0.965925826289068,0.9749279121818238,-0.2225209339563136,-0.5000000000000014,0.8660254037844378
10,3046,3030,365,2025,1,11,9,40,2025,1,11,9,50,0,0,0,1,0,1,5,1,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.2225209339563141,-1.0,-1.8369701987210294e-16
27,3116,3167,1,2020,5,10,17,55,2020,5,10,18,22,0,1,0,0,0,1,6,1,-0.9659258262890684,-0.2588190451025206,0.433883739117557,-0.9009688679024196,0.4999999999999998,-0.8660254037844388
6,3120,3212,1,2025,9,1,17,31,2025,9,1,17,37,0,0,0,0,1,1,0,0,-0.9659258262890684,-0.2588190451025206,0.433883739117557,-0.9009688679024196,0.4999999999999998,-0.8660254037844388
25,3059,3040,30,2023,11,21,20,14,2023,11,21,20,39,1,0,1,0,0,1,1,0,-0.8660254037844386,0.5000000000000001,-0.7818314824680302,0.6234898018587329,-0.8660254037844387,-0.4999999999999998
12,3245,3233,30,2022,10,11,18,13,2022,10,11,18,25,1,0,1,0,0,1,1,0,-1.0,-1.8369701987210294e-16,-0.4338837391175575,-0.9009688679024194,3.673940397442059e-16,-1.0
13,3316,3322,365,2023,10,16,15,21,2023,10,16,15,34,0,0,0,1,0,1,0,0,-0.7071067811865471,-0.7071067811865479,0.7818314824680284,0.6234898018587354,1.0,1.1943401194869637e-15
6,3040,3182,30,2021,12,31,18,46,2021,12,31,18,52,1,0,1,0,0,1,4,0,-1.0,-1.8369701987210294e-16,-0.4338837391175575,-0.9009688679024194,3.673940397442059e-16,-1.0
5,3012,3244,365,2023,10,28,13,59,2023,10,28,14,4,0,0,0,1,0,1,5,1,-0.2588190451025208,-0.9659258262890684,-0.781831482468029,0.6234898018587346,0.5,0.8660254037844386
16,3244,3382,30,2025,1,9,9,2,2025,1,9,9,18,0,0,1,0,0,1,3,0,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.2225209339563141,-1.0,-1.8369701987210294e-16
19,3163,3102,30,2022,7,31,13,51,2022,7,31,14,10,0,0,1,0,0,1,6,1,-0.2588190451025208,-0.9659258262890684,-0.781831482468029,0.6234898018587346,0.5,0.8660254037844386
4,3107,3120,30,2020,7,31,8,38,2020,7,31,8,42,1,0,1,0,0,1,4,0,0.8660254037844387,-0.4999999999999998,0.7818314824680296,0.6234898018587337,-0.8660254037844385,-0.5000000000000004
5,3162,3062,365,2020,10,29,18,45,2020,10,29,18,50,0,0,0,1,0,1,3,0,-1.0,-1.8369701987210294e-16,-0.4338837391175575,-0.9009688679024194,3.673940397442059e-16,-1.0
6,3182,3203,365,2023,4,3,16,29,2023,4,3,16,35,0,0,0,1,0,1,0,0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.2225209339563138,0.8660254037844392,-0.4999999999999992
13,3008,3040,365,2022,9,21,18,52,2022,9,21,19,5,1,0,0,1,0,1,2,0,-1.0,-1.8369701987210294e-16,-0.4338837391175575,-0.9009688679024194,3.673940397442059e-16,-1.0
33,3100,3276,1,2024,10,5,16,1,2024,10,5,16,34,1,0,0,0,1,1,5,1,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.2225209339563138,0.8660254037844392,-0.4999999999999992
7,3071,3022,30,2022,10,29,15,55,2022,10,29,16,2,0,0,1,0,0,1,5,1,-0.7071067811865471,-0.7071067811865479,0.7818314824680284,0.6234898018587354,1.0,1.1943401194869637e-15
17,3317,3264,365,2023,4,20,6,40,2023,4,20,6,57,1,0,0,1,0,1,3,0,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0
13,3435,3435,30,2025,10,14,14,2,2025,10,14,14,15,1,0,1,0,0,0,1,0,-0.4999999999999997,-0.8660254037844388,-4.898587196589413e-16,1.0,0.8660254037844384,0.5000000000000004
9,3155,3034,365,2020,9,17,13,42,2020,9,17,13,51,0,0,0,1,0,1,3,0,-0.2588190451025208,-0.9659258262890684,-0.781831482468029,0.6234898018587346,0.5,0.8660254037844386
10,3047,3010,30,2021,1,5,8,51,2021,1,5,9,1,0,0,1,0,0,1,1,0,0.8660254037844387,-0.4999999999999998,0.7818314824680296,0.6234898018587337,-0.8660254037844385,-0.5000000000000004
67,3010,3118,30,2020,5,5,13,38,2020,5,5,14,45,1,0,1,0,0,1,1,0,-0.2588190451025208,-0.9659258262890684,-0.781831482468029,0.6234898018587346,0.5,0.8660254037844386
77,3058,3050,1,2023,4,1,18,7,2023,4,1,19,24,1,1,0,0,0,1,5,1,-1.0,-1.8369701987210294e-16,-0.4338837391175575,-0.9009688679024194,3.673940397442059e-16,-1.0
21,3257,3333,365,2024,7,15,7,54,2024,7,15,8,15,0,0,0,1,0,1,0,0,0.9659258262890684,-0.2588190451025206,-2.4492935982947064e-16,1.0,-0.4999999999999997,-0.8660254037844388
8,3124,3264,365,2024,10,6,8,36,2024,10,6,8,44,0,0,0,1,0,1,6,1,0.8660254037844387,-0.4999999999999998,0.7818314824680296,0.6234898018587337,-0.8660254037844385,-0.5000000000000004
13,3053,3020,30,2021,9,28,8,34,2021,9,28,8,47,0,0,1,0,0,1,1,0,0.8660254037844387,-0.4999999999999998,0.7818314824680296,0.6234898018587337,-0.8660254037844385,-0.5000000000000004
8,3061,3190,30,2021,8,23,19,46,2021,8,23,19,54,0,0,1,0,0,1,0,0,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.222520933956315,-0.4999999999999991,-0.8660254037844392
18,3073,3120,365,2024,5,22,23,11,2024,5,22,23,29,1,0,0,1,0,1,2,0,-0.2588190451025215,0.965925826289068,0.9749279121818238,-0.2225209339563136,-0.5000000000000014,0.8660254037844378
8,3318,3362,365,2025,7,19,15,34,2025,7,19,15,42,0,0,0,1,0,1,5,1,-0.7071067811865471,-0.7071067811865479,0.7818314824680284,0.6234898018587354,1.0,1.1943401194869637e-15
6,3190,3163,365,2023,9,18,13,5,2023,9,18,13,11,0,0,0,1,0,1,0,0,-0.2588190451025208,-0.9659258262890684,-0.781831482468029,0.6234898018587346,0.5,0.8660254037844386
4,3007,3238,30,2022,9,30,14,19,2022,9,30,14,23,0,0,1,0,0,1,4,0,-0.4999999999999997,-0.8660254037844388,-4.898587196589413e-16,1.0,0.8660254037844384,0.5000000000000004
11,3120,3077,365,2024,10,2,21,14,2024,10,2,21,25,0,0,0,1,0,1,2,0,-0.7071067811865477,0.7071067811865474,-7.34788079488412e-16,1.0,-1.0,-4.286263797015736e-16
66,3209,3024,365,2021,5,20,17,35,2021,5,20,18,41,0,0,0,1,0,1,3,0,-0.9659258262890684,-0.2588190451025206,0.433883739117557,-0.9009688679024196,0.4999999999999998,-0.8660254037844388
19,3052,3124,30,2021,9,18,17,46,2021,9,18,18,5,1,0,1,0,0,1,5,1,-0.9659258262890684,-0.2588190451025206,0.433883739117557,-0.9009688679024196,0.4999999999999998,-0.8660254037844388
46,3206,3205,30,2020,9,17,17,12,2020,9,17,17,58,0,0,1,0,0,1,3,0,-0.9659258262890684,-0.2588190451025206,0.433883739117557,-0.9009688679024196,0.4999999999999998,-0.8660254037844388
7,3154,3169,365,2021,7,20,15,47,2021,7,20,15,54,1,0,0,1,0,1,1,0,-0.7071067811865471,-0.7071067811865479,0.7818314824680284,0.6234898018587354,1.0,1.1943401194869637e-15
6,3301,3342,365,2025,7,18,18,4,2025,7,18,18,10,1,0,0,1,0,1,4,0,-1.0,-1.8369701987210294e-16,-0.4338837391175575,-0.9009688679024194,3.673940397442059e-16,-1.0
38,3208,3098,30,2022,5,15,11,14,2022,5,15,11,52,0,0,1,0,0,1,6,1,0.258819045102521,-0.9659258262890682,-0.4338837391175562,-0.90096886790242,-0.5000000000000004,0.8660254037844384
10,3040,3073,365,2024,5,26,13,53,2024,5,26,14,3,1,0,0,1,0,1,6,1,-0.2588190451025208,-0.9659258262890684,-0.781831482468029,0.6234898018587346,0.5,0.8660254037844386
16,3382,3035,30,2024,9,17,20,5,2024,9,17,20,21,0,0,1,0,0,1,1,0,-0.8660254037844386,0.5000000000000001,-0.7818314824680302,0.6234898018587329,-0.8660254037844387,-0.4999999999999998
10,3120,3116,30,2021,10,26,7,43,2021,10,26,7,53,1,0,1,0,0,1,1,0,0.9659258262890684,-0.2588190451025206,-2.4492935982947064e-16,1.0,-0.4999999999999997,-0.8660254037844388
37,3028,3347,365,2025,10,25,15,20,2025,10,25,15,57,1,0,0,1,0,1,5,1,-0.7071067811865471,-0.7071067811865479,0.7818314824680284,0.6234898018587354,1.0,1.1943401194869637e-15
15,3026,3256,365,2025,8,12,11,29,2025,8,12,11,44,0,0,0,1,0,1,1,0,0.258819045102521,-0.9659258262890682,-0.4338837391175562,-0.90096886790242,-0.5000000000000004,0.8660254037844384
11,3010,3025,30,2021,8,9,12,21,2021,8,9,12,32,1,0,1,0,0,1,0,0,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563148,-2.4492935982947064e-16,1.0
11,3182,3182,30,2023,10,1,11,50,2023,10,1,12,1,0,0,1,0,0,0,6,1,0.258819045102521,-0.9659258262890682,-0.4338837391175562,-0.90096886790242,-0.5000000000000004,0.8660254037844384
6,3043,3158,30,2021,7,10,8,57,2021,7,10,9,3,0,0,1,0,0,1,5,1,0.8660254037844387,-0.4999999999999998,0.7818314824680296,0.6234898018587337,-0.8660254037844385,-0.5000000000000004
4,3250,3046,365,2022,9,29,19,4,2022,9,29,19,8,1,0,0,1,0,1,3,0,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.222520933956315,-0.4999999999999991,-0.8660254037844392
25,3244,3244,30,2024,5,29,17,48,2024,5,29,18,13,0,0,1,0,0,0,2,0,-0.9659258262890684,-0.2588190451025206,0.433883739117557,-0.9009688679024196,0.4999999999999998,-0.8660254037844388
10,3168,3236,365,2022,11,5,11,21,2022,11,5,11,31,0,0,0,1,0,1,5,1,0.258819045102521,-0.9659258262890682,-0.4338837391175562,-0.90096886790242,-0.5000000000000004,0.8660254037844384
10,3065,3065,30,2022,9,1,11,17,2022,9,1,11,27,1,0,1,0,0,0,3,0,0.258819045102521,-0.9659258262890682,-0.4338837391175562,-0.90096886790242,-0.5000000000000004,0.8660254037844384
9,3212,3163,1,2025,5,19,17,11,2025,5,19,17,20,1,0,0,0,1,1,0,0,-0.9659258262890684,-0.2588190451025206,0.433883739117557,-0.9009688679024196,0.4999999999999998,-0.8660254037844388
8,3061,3208,365,2024,10,9,15,17,2024,10,9,15,25,0,0,0,1,0,1,2,0,-0.7071067811865471,-0.7071067811865479,0.7818314824680284,0.6234898018587354,1.0,1.1943401194869637e-15
9,3169,3069,365,2023,7,25,21,20,2023,7,25,21,29,0,0,0,1,0,1,1,0,-0.7071067811865477,0.7071067811865474,-7.34788079488412e-16,1.0,-1.0,-4.286263797015736e-16
3,3007,3010,365,2020,2,21,5,47,2020,2,21,5,50,0,0,0,1,0,1,4,0,0.9659258262890684,0.2588190451025207,-0.9749279121818236,-0.2225209339563146,0.4999999999999999,-0.8660254037844387
11,3012,3029,1,2025,4,1,16,20,2025,4,1,16,31,1,0,0,0,1,1,1,0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.2225209339563138,0.8660254037844392,-0.4999999999999992
9,3112,3011,30,2021,6,13,8,42,2021,6,13,8,51,1,0,1,0,0,1,6,1,0.8660254037844387,-0.4999999999999998,0.7818314824680296,0.6234898018587337,-0.8660254037844385,-0.5000000000000004
22,3390,3040,365,2025,9,29,8,8,2025,9,29,8,30,1,0,0,1,0,1,0,0,0.8660254037844387,-0.4999999999999998,0.7818314824680296,0.6234898018587337,-0.8660254037844385,-0.5000000000000004
3,3212,3057,30,2022,2,12,14,21,2022,2,12,14,24,1,0,1,0,0,1,5,1,-0.4999999999999997,-0.8660254037844388,-4.898587196589413e-16,1.0,0.8660254037844384,0.5000000000000004
7,3261,3059,365,2026,3,11,5,16,2026,3,11,5,23,1,0,0,1,0,1,2,0,0.9659258262890684,0.2588190451025207,-0.9749279121818236,-0.2225209339563146,0.4999999999999999,-0.8660254037844387
10,3297,3020,365,2024,6,15,6,43,2024,6,15,6,53,1,0,0,1,0,1,5,1,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0
8,3052,3154,30,2021,10,15,16,5,2021,10,15,16,13,0,0,1,0,0,1,4,0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.2225209339563138,0.8660254037844392,-0.4999999999999992
17,3026,3110,30,2020,4,12,16,9,2020,4,12,16,26,0,0,1,0,0,1,6,1,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.2225209339563138,0.8660254037844392,-0.4999999999999992
10,3362,3116,365,2025,11,6,7,56,2025,11,6,8,6,1,0,0,1,0,1,3,0,0.9659258262890684,-0.2588190451025206,-2.4492935982947064e-16,1.0,-0.4999999999999997,-0.8660254037844388
14,3202,3202,1,2021,7,17,21,43,2021,7,17,21,57,1,1,0,0,0,0,5,1,-0.7071067811865477,0.7071067811865474,-7.34788079488412e-16,1.0,-1.0,-4.286263797015736e-16
11,3061,3240,365,2022,12,23,9,29,2022,12,23,9,40,1,0,0,1,0,1,4,0,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.2225209339563141,-1.0,-1.8369701987210294e-16
18,3165,3120,1,2025,8,29,21,40,2025,8,29,21,58,1,0,0,0,1,1,4,0,-0.7071067811865477,0.7071067811865474,-7.34788079488412e-16,1.0,-1.0,-4.286263797015736e-16
8,3238,3125,30,2025,11,15,7,52,2025,11,15,8,0,0,0,1,0,0,1,5,1,0.9659258262890684,-0.2588190451025206,-2.4492935982947064e-16,1.0,-0.4999999999999997,-0.8660254037844388
84,3034,3028,30,2022,9,20,18,12,2022,9,20,19,36,0,0,1,0,0,1,1,0,-1.0,-1.8369701987210294e-16,-0.4338837391175575,-0.9009688679024194,3.673940397442059e-16,-1.0
2,3007,3101,365,2022,11,10,16,8,2022,11,10,16,10,0,0,0,1,0,1,3,0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.2225209339563138,0.8660254037844392,-0.4999999999999992
19,3160,3068,1,2020,9,26,9,3,2020,9,26,9,22,0,1,0,0,0,1,5,1,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.2225209339563141,-1.0,-1.8369701987210294e-16
3,3010,3125,365,2022,6,30,22,38,2022,6,30,22,41,0,0,0,1,0,1,3,0,-0.5000000000000004,0.8660254037844384,0.7818314824680271,0.6234898018587369,-0.8660254037844392,0.4999999999999991
19,3374,3125,30,2024,6,1,13,34,2024,6,1,13,53,1,0,1,0,0,1,5,1,-0.2588190451025208,-0.9659258262890684,-0.781831482468029,0.6234898018587346,0.5,0.8660254037844386
17,3345,3069,1,2025,9,1,17,40,2025,9,1,17,57,1,0,0,0,1,1,0,0,-0.9659258262890684,-0.2588190451025206,0.433883739117557,-0.9009688679024196,0.4999999999999998,-0.8660254037844388
4,3059,3235,30,2026,1,5,7,16,2026,1,5,7,20,1,0,1,0,0,1,0,0,0.9659258262890684,-0.2588190451025206,-2.4492935982947064e-16,1.0,-0.4999999999999997,-0.8660254037844388
22,3018,3057,30,2022,5,26,17,53,2022,5,26,18,15,0,0,1,0,0,1,3,0,-0.9659258262890684,-0.2588190451025206,0.433883739117557,-0.9009688679024196,0.4999999999999998,-0.8660254037844388
47,3291,3291,30,2025,9,14,17,54,2025,9,14,18,41,0,0,1,0,0,0,6,1,-0.9659258262890684,-0.2588190451025206,0.433883739117557,-0.9009688679024196,0.4999999999999998,-0.8660254037844388
9,3125,3072,30,2023,8,15,18,8,2023,8,15,18,17,1,0,1,0,0,1,1,0,-1.0,-1.8369701987210294e-16,-0.4338837391175575,-0.9009688679024194,3.673940397442059e-16,-1.0
8,3375,3059,1,2025,10,3,18,49,2025,10,3,18,57,1,0,0,0,1,1,4,0,-1.0,-1.8369701987210294e-16,-0.4338837391175575,-0.9009688679024194,3.673940397442059e-16,-1.0
12,3045,3250,30,2022,5,7,0,56,2022,5,7,1,8,0,0,1,0,0,1,5,1,0.0,1.0,0.0,1.0,0.0,1.0
24,3325,3040,1,2025,7,6,11,40,2025,7,6,12,4,1,0,0,0,1,1,6,1,0.258819045102521,-0.9659258262890682,-0.4338837391175562,-0.90096886790242,-0.5000000000000004,0.8660254037844384
5,3047,3047,1,2024,4,7,16,6,2024,4,7,16,11,1,1,0,0,0,0,6,1,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.2225209339563138,0.8660254037844392,-0.4999999999999992
20,3054,3263,30,2023,4,12,11,48,2023,4,12,12,8,1,0,1,0,0,1,2,0,0.258819045102521,-0.9659258262890682,-0.4338837391175562,-0.90096886790242,-0.5000000000000004,0.8660254037844384
6,3063,3021,365,2022,11,16,13,57,2022,11,16,14,3,1,0,0,1,0,1,2,0,-0.2588190451025208,-0.9659258262890684,-0.781831482468029,0.6234898018587346,0.5,0.8660254037844386
18,3006,3160,30,2020,12,5,20,46,2020,12,5,21,4,1,0,1,0,0,1,5,1,-0.8660254037844386,0.5000000000000001,-0.7818314824680302,0.6234898018587329,-0.8660254037844387,-0.4999999999999998
7,3118,3112,365,2025,6,8,14,52,2025,6,8,14,59,1,0,0,1,0,1,6,1,-0.4999999999999997,-0.8660254037844388,-4.898587196589413e-16,1.0,0.8660254037844384,0.5000000000000004
9,3156,3202,30,2021,10,10,15,11,2021,10,10,15,20,1,0,1,0,0,1,6,1,-0.7071067811865471,-0.7071067811865479,0.7818314824680284,0.6234898018587354,1.0,1.1943401194869637e-15
15,3039,3102,30,2020,8,20,17,4,2020,8,20,17,19,0,0,1,0,0,1,3,0,-0.9659258262890684,-0.2588190451025206,0.433883739117557,-0.9009688679024196,0.4999999999999998,-0.8660254037844388
4,3124,3046,365,2022,3,23,6,24,2022,3,23,6,28,1,0,0,1,0,1,2,0,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0
16,3046,3041,1,2024,5,15,16,40,2024,5,15,16,56,1,1,0,0,0,1,2,0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.2225209339563138,0.8660254037844392,-0.4999999999999992
9,3010,3012,365,2024,7,19,16,47,2024,7,19,16,56,0,0,0,1,0,1,4,0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.2225209339563138,0.8660254037844392,-0.4999999999999992
12,3031,3166,30,2021,9,14,20,0,2021,9,14,20,12,1,0,1,0,0,1,1,0,-0.8660254037844386,0.5000000000000001,-0.7818314824680302,0.6234898018587329,-0.8660254037844387,-0.4999999999999998
20,3167,3000,30,2020,10,5,17,44,2020,10,5,18,4,0,0,1,0,0,1,0,0,-0.9659258262890684,-0.2588190451025206,0.433883739117557,-0.9009688679024196,0.4999999999999998,-0.8660254037844388
6,3010,3264,365,2024,4,10,16,15,2024,4,10,16,21,1,0,0,1,0,1,2,0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.2225209339563138,0.8660254037844392,-0.4999999999999992
5,3207,3035,365,2021,5,28,17,34,2021,5,28,17,39,1,0,0,1,0,1,4,0,-0.9659258262890684,-0.2588190451025206,0.433883739117557,-0.9009688679024196,0.4999999999999998,-0.8660254037844388
3,3164,3158,30,2023,4,10,11,34,2023,4,10,11,37,0,0,1,0,0,1,0,0,0.258819045102521,-0.9659258262890682,-0.4338837391175562,-0.90096886790242,-0.5000000000000004,0.8660254037844384
13,3059,3210,30,2024,9,25,16,23,2024,9,25,16,36,1,0,1,0,0,1,2,0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.2225209339563138,0.8660254037844392,-0.4999999999999992
8,3163,3125,30,2020,10,5,17,55,2020,10,5,18,3,0,0,1,0,0,1,0,0,-0.9659258262890684,-0.2588190451025206,0.433883739117557,-0.9009688679024196,0.4999999999999998,-0.8660254037844388
